rcp_scenario,region,season,year_30yravg,status,percentile,value 
8.5,Boston Harbor,Fall,2090,Projected,25,7.95503588052
8.5,Boston Harbor,Fall,2090,Projected,50,9.86250426177
8.5,Boston Harbor,Fall,2090,Projected,75,11.4426960298
8.5,Boston Harbor,Fall,2090,Projected,90,13.2874304257
N/A,Buzzards Bay,Fall,1985,Observed,N/A,53.6434335147
4.5,Buzzards Bay,Fall,2035,Projected,10,1.82473562772
4.5,Buzzards Bay,Fall,2035,Projected,25,2.37738702394
4.5,Buzzards Bay,Fall,2035,Projected,50,3.03374934857
4.5,Buzzards Bay,Fall,2035,Projected,75,3.57473261869
4.5,Buzzards Bay,Fall,2035,Projected,90,3.96254101509
4.5,Buzzards Bay,Fall,2055,Projected,10,3.12694103896
4.5,Buzzards Bay,Fall,2055,Projected,25,3.35064628992
4.5,Buzzards Bay,Fall,2055,Projected,50,3.89255312411
4.5,Buzzards Bay,Fall,2055,Projected,75,4.43962679965
4.5,Buzzards Bay,Fall,2055,Projected,90,5.11343740725
4.5,Buzzards Bay,Fall,2075,Projected,10,2.86224548608
4.5,Buzzards Bay,Fall,2075,Projected,25,3.34573896237
4.5,Buzzards Bay,Fall,2075,Projected,50,4.53062828766
4.5,Buzzards Bay,Fall,2075,Projected,75,5.36782560155
4.5,Buzzards Bay,Fall,2075,Projected,90,5.62440495261
4.5,Buzzards Bay,Fall,2090,Projected,10,2.90566997258
4.5,Buzzards Bay,Fall,2090,Projected,25,3.87424404865
4.5,Buzzards Bay,Fall,2090,Projected,50,4.90717743919
4.5,Buzzards Bay,Fall,2090,Projected,75,5.90020691208
4.5,Buzzards Bay,Fall,2090,Projected,90,7.07590559109
8.5,Buzzards Bay,Fall,2035,Projected,10,2.16555226587
8.5,Buzzards Bay,Fall,2035,Projected,25,2.78438106305
8.5,Buzzards Bay,Fall,2035,Projected,50,3.48449852134
8.5,Buzzards Bay,Fall,2035,Projected,75,3.98158045888
8.5,Buzzards Bay,Fall,2035,Projected,90,4.20936295214
8.5,Buzzards Bay,Fall,2055,Projected,10,3.52570709826
8.5,Buzzards Bay,Fall,2055,Projected,25,4.12743235122
8.5,Buzzards Bay,Fall,2055,Projected,50,5.12798073192
8.5,Buzzards Bay,Fall,2055,Projected,75,5.98369766969
8.5,Buzzards Bay,Fall,2055,Projected,90,6.85100252814
8.5,Buzzards Bay,Fall,2075,Projected,10,4.80014593035
8.5,Buzzards Bay,Fall,2075,Projected,25,5.80418947338
8.5,Buzzards Bay,Fall,2075,Projected,50,7.51677698463
8.5,Buzzards Bay,Fall,2075,Projected,75,8.59361058141
8.5,Buzzards Bay,Fall,2075,Projected,90,9.99461486649
8.5,Buzzards Bay,Fall,2090,Projected,10,6.47385936506
8.5,Buzzards Bay,Fall,2090,Projected,25,7.24086697226
8.5,Buzzards Bay,Fall,2090,Projected,50,9.11388814136
8.5,Buzzards Bay,Fall,2090,Projected,75,10.6152822402
8.5,Buzzards Bay,Fall,2090,Projected,90,11.8774498517
N/A,Cape Cod,Fall,1985,Observed,N/A,53.3241551678
4.5,Cape Cod,Fall,2035,Projected,10,1.80575097461
4.5,Cape Cod,Fall,2035,Projected,25,2.29642804868
4.5,Cape Cod,Fall,2035,Projected,50,2.92591004536
4.5,Cape Cod,Fall,2035,Projected,75,3.46857718207
4.5,Cape Cod,Fall,2035,Projected,90,3.56495567927
4.5,Cape Cod,Fall,2055,Projected,10,2.93730392762
4.5,Cape Cod,Fall,2055,Projected,25,3.18573872631
4.5,Cape Cod,Fall,2055,Projected,50,3.81737672828
4.5,Cape Cod,Fall,2055,Projected,75,4.37540940487
4.5,Cape Cod,Fall,2055,Projected,90,4.88773122423
4.5,Cape Cod,Fall,2075,Projected,10,2.76588168811
4.5,Cape Cod,Fall,2075,Projected,25,3.22838134924
4.5,Cape Cod,Fall,2075,Projected,50,4.29462277894
4.5,Cape Cod,Fall,2075,Projected,75,5.21707044317
4.5,Cape Cod,Fall,2075,Projected,90,5.29562991393
4.5,Cape Cod,Fall,2090,Projected,10,2.83148608953
4.5,Cape Cod,Fall,2090,Projected,25,3.7450517391
4.5,Cape Cod,Fall,2090,Projected,50,4.70884805863
4.5,Cape Cod,Fall,2090,Projected,75,5.65187172891
4.5,Cape Cod,Fall,2090,Projected,90,6.70020205348
8.5,Cape Cod,Fall,2035,Projected,10,2.10796425314
8.5,Cape Cod,Fall,2035,Projected,25,2.65144515941
8.5,Cape Cod,Fall,2035,Projected,50,3.28471913894
8.5,Cape Cod,Fall,2035,Projected,75,3.71771128543
8.5,Cape Cod,Fall,2035,Projected,90,4.01277382957
8.5,Cape Cod,Fall,2055,Projected,10,3.40665812886
8.5,Cape Cod,Fall,2055,Projected,25,3.94628206244
8.5,Cape Cod,Fall,2055,Projected,50,4.92650466452
8.5,Cape Cod,Fall,2055,Projected,75,5.75346562382
8.5,Cape Cod,Fall,2055,Projected,90,6.39475460241
8.5,Cape Cod,Fall,2075,Projected,10,4.48186248318
8.5,Cape Cod,Fall,2075,Projected,25,5.48320667372
8.5,Cape Cod,Fall,2075,Projected,50,7.00829161699
8.5,Cape Cod,Fall,2075,Projected,75,8.17945140256
8.5,Cape Cod,Fall,2075,Projected,90,9.40583896724
8.5,Cape Cod,Fall,2090,Projected,10,5.95408474611
8.5,Cape Cod,Fall,2090,Projected,25,6.86848729614
8.5,Cape Cod,Fall,2090,Projected,50,8.50162420626
8.5,Cape Cod,Fall,2090,Projected,75,9.97733555823
8.5,Cape Cod,Fall,2090,Projected,90,11.166234438
N/A,Charles,Fall,1985,Observed,N/A,51.5996794401
4.5,Charles,Fall,2035,Projected,10,2.02442852401
4.5,Charles,Fall,2035,Projected,25,2.53489024306
4.5,Charles,Fall,2035,Projected,50,3.20331422373
4.5,Charles,Fall,2035,Projected,75,3.84855992335
4.5,Charles,Fall,2035,Projected,90,4.5229518667
4.5,Charles,Fall,2055,Projected,10,3.49356906765
4.5,Charles,Fall,2055,Projected,25,3.74584795924
4.5,Charles,Fall,2055,Projected,50,4.18492591433
4.5,Charles,Fall,2055,Projected,75,4.80947929823
4.5,Charles,Fall,2055,Projected,90,5.56044305379
4.5,Charles,Fall,2075,Projected,10,3.19275465222
4.5,Charles,Fall,2075,Projected,25,3.69012400835
4.5,Charles,Fall,2075,Projected,50,4.67786112357
4.5,Charles,Fall,2075,Projected,75,5.68723425686
4.5,Charles,Fall,2075,Projected,90,6.33179012804
4.5,Charles,Fall,2090,Projected,10,3.20392127512
4.5,Charles,Fall,2090,Projected,25,4.18745719847
4.5,Charles,Fall,2090,Projected,50,5.0336442809
4.5,Charles,Fall,2090,Projected,75,6.37973874746
4.5,Charles,Fall,2090,Projected,90,7.56237941747
8.5,Charles,Fall,2035,Projected,10,2.55880936163
8.5,Charles,Fall,2035,Projected,25,3.00168437413
8.5,Charles,Fall,2035,Projected,50,3.7198299173
8.5,Charles,Fall,2035,Projected,75,4.37291557622
8.5,Charles,Fall,2035,Projected,90,4.7745928384
8.5,Charles,Fall,2055,Projected,10,3.95724265625
8.5,Charles,Fall,2055,Projected,25,4.66928239101
8.5,Charles,Fall,2055,Projected,50,5.47365017728
8.5,Charles,Fall,2055,Projected,75,6.31108113561
8.5,Charles,Fall,2055,Projected,90,7.67601875491
8.5,Charles,Fall,2075,Projected,10,5.44458993354
8.5,Charles,Fall,2075,Projected,25,6.3945812773
8.5,Charles,Fall,2075,Projected,50,8.30359403713
8.5,Charles,Fall,2075,Projected,75,9.12629719711
8.5,Charles,Fall,2075,Projected,90,11.0416388326
8.5,Charles,Fall,2090,Projected,10,7.11166497844
8.5,Charles,Fall,2090,Projected,25,7.9957701327
8.5,Charles,Fall,2090,Projected,50,9.99970760347
8.5,Charles,Fall,2090,Projected,75,11.4460910667
8.5,Charles,Fall,2090,Projected,90,13.4183859855
N/A,Chicopee,Fall,1985,Observed,N/A,48.4039341417
4.5,Chicopee,Fall,2035,Projected,10,2.22991056463
4.5,Chicopee,Fall,2035,Projected,25,2.70402152577
4.5,Chicopee,Fall,2035,Projected,50,3.26762805935
4.5,Chicopee,Fall,2035,Projected,75,4.16137468456
4.5,Chicopee,Fall,2035,Projected,90,5.00589123999
4.5,Chicopee,Fall,2055,Projected,10,3.81529693216
4.5,Chicopee,Fall,2055,Projected,25,4.06545067938
4.5,Chicopee,Fall,2055,Projected,50,4.43561175731
4.5,Chicopee,Fall,2055,Projected,75,5.1922361583
4.5,Chicopee,Fall,2055,Projected,90,5.99791161501
4.5,Chicopee,Fall,2075,Projected,10,3.46479577259
4.5,Chicopee,Fall,2075,Projected,25,3.9307601302
4.5,Chicopee,Fall,2075,Projected,50,4.94510309751
4.5,Chicopee,Fall,2075,Projected,75,6.01072378826
4.5,Chicopee,Fall,2075,Projected,90,6.81195394758
4.5,Chicopee,Fall,2090,Projected,10,3.53828870334
4.5,Chicopee,Fall,2090,Projected,25,4.51345583893
4.5,Chicopee,Fall,2090,Projected,50,5.29349105854
4.5,Chicopee,Fall,2090,Projected,75,6.80631767193
4.5,Chicopee,Fall,2090,Projected,90,7.9546117951
8.5,Chicopee,Fall,2035,Projected,10,2.82373853486
8.5,Chicopee,Fall,2035,Projected,25,3.35914143904
8.5,Chicopee,Fall,2035,Projected,50,4.0424059054
8.5,Chicopee,Fall,2035,Projected,75,4.7168455854
8.5,Chicopee,Fall,2035,Projected,90,5.26178546498
8.5,Chicopee,Fall,2055,Projected,10,4.34448112592
8.5,Chicopee,Fall,2055,Projected,25,4.9329414306
8.5,Chicopee,Fall,2055,Projected,50,5.81830371478
8.5,Chicopee,Fall,2055,Projected,75,6.58098327851
8.5,Chicopee,Fall,2055,Projected,90,8.0406742842
8.5,Chicopee,Fall,2075,Projected,10,6.02986076617
8.5,Chicopee,Fall,2075,Projected,25,6.78458627379
8.5,Chicopee,Fall,2075,Projected,50,8.80251940288
8.5,Chicopee,Fall,2075,Projected,75,9.33979718307
8.5,Chicopee,Fall,2075,Projected,90,11.4858675978
8.5,Chicopee,Fall,2090,Projected,10,7.74131421562
8.5,Chicopee,Fall,2090,Projected,25,8.49604409613
8.5,Chicopee,Fall,2090,Projected,50,10.3643773809
8.5,Chicopee,Fall,2090,Projected,75,11.659322571
8.5,Chicopee,Fall,2090,Projected,90,13.9901267579
N/A,Connecticut,Fall,1985,Observed,N/A,49.2376150057
4.5,Connecticut,Fall,2035,Projected,10,2.20207484638
4.5,Connecticut,Fall,2035,Projected,25,2.59589957799
4.5,Connecticut,Fall,2035,Projected,50,3.18309945857
4.5,Connecticut,Fall,2035,Projected,75,4.11390482855
4.5,Connecticut,Fall,2035,Projected,90,4.89906373788
4.5,Connecticut,Fall,2055,Projected,10,3.70502366816
4.5,Connecticut,Fall,2055,Projected,25,3.99007248415
4.5,Connecticut,Fall,2055,Projected,50,4.33521719721
4.5,Connecticut,Fall,2055,Projected,75,5.18312090438
4.5,Connecticut,Fall,2055,Projected,90,5.9701879495
4.5,Connecticut,Fall,2075,Projected,10,3.36173851027
4.5,Connecticut,Fall,2075,Projected,25,3.8768608787
4.5,Connecticut,Fall,2075,Projected,50,4.92810726308
4.5,Connecticut,Fall,2075,Projected,75,6.04874527033
4.5,Connecticut,Fall,2075,Projected,90,6.79474164244
4.5,Connecticut,Fall,2090,Projected,10,3.423889302
4.5,Connecticut,Fall,2090,Projected,25,4.45894288339
4.5,Connecticut,Fall,2090,Projected,50,5.31783185026
4.5,Connecticut,Fall,2090,Projected,75,6.77817058882
4.5,Connecticut,Fall,2090,Projected,90,7.9529301357
8.5,Connecticut,Fall,2035,Projected,10,2.71381290712
8.5,Connecticut,Fall,2035,Projected,25,3.29797537902
8.5,Connecticut,Fall,2035,Projected,50,3.96579528235
8.5,Connecticut,Fall,2035,Projected,75,4.64394215882
8.5,Connecticut,Fall,2035,Projected,90,5.22533381193
8.5,Connecticut,Fall,2055,Projected,10,4.29127193826
8.5,Connecticut,Fall,2055,Projected,25,4.88032090917
8.5,Connecticut,Fall,2055,Projected,50,5.82074386824
8.5,Connecticut,Fall,2055,Projected,75,6.5938356571
8.5,Connecticut,Fall,2055,Projected,90,7.98284088865
8.5,Connecticut,Fall,2075,Projected,10,6.07239959992
8.5,Connecticut,Fall,2075,Projected,25,6.75613173859
8.5,Connecticut,Fall,2075,Projected,50,8.76951733914
8.5,Connecticut,Fall,2075,Projected,75,9.34328850861
8.5,Connecticut,Fall,2075,Projected,90,11.4385226293
8.5,Connecticut,Fall,2090,Projected,10,7.83954418515
8.5,Connecticut,Fall,2090,Projected,25,8.45696795457
8.5,Connecticut,Fall,2090,Projected,50,10.3065103919
8.5,Connecticut,Fall,2090,Projected,75,11.6292783393
8.5,Connecticut,Fall,2090,Projected,90,13.9695158654
N/A,Deerfield,Fall,1985,Observed,N/A,46.796982381
4.5,Deerfield,Fall,2035,Projected,10,2.05914483482
4.5,Deerfield,Fall,2035,Projected,25,2.41295382428
4.5,Deerfield,Fall,2035,Projected,50,2.96310644148
4.5,Deerfield,Fall,2035,Projected,75,3.86106939248
4.5,Deerfield,Fall,2035,Projected,90,4.70196712132
4.5,Deerfield,Fall,2055,Projected,10,3.31460196359
4.5,Deerfield,Fall,2055,Projected,25,3.76217636136
4.5,Deerfield,Fall,2055,Projected,50,4.14555345927
4.5,Deerfield,Fall,2055,Projected,75,4.97899827481
4.5,Deerfield,Fall,2055,Projected,90,5.88563734721
4.5,Deerfield,Fall,2075,Projected,10,2.94085582402
4.5,Deerfield,Fall,2075,Projected,25,3.59909910079
4.5,Deerfield,Fall,2075,Projected,50,4.76859153502
4.5,Deerfield,Fall,2075,Projected,75,5.9182837107
4.5,Deerfield,Fall,2075,Projected,90,6.79440051238
4.5,Deerfield,Fall,2090,Projected,10,3.00230838956
4.5,Deerfield,Fall,2090,Projected,25,4.07941874024
4.5,Deerfield,Fall,2090,Projected,50,5.18211626376
4.5,Deerfield,Fall,2090,Projected,75,6.77358217805
4.5,Deerfield,Fall,2090,Projected,90,8.08162416712
8.5,Deerfield,Fall,2035,Projected,10,2.51420122518
8.5,Deerfield,Fall,2035,Projected,25,3.10066848401
8.5,Deerfield,Fall,2035,Projected,50,3.81730918144
8.5,Deerfield,Fall,2035,Projected,75,4.40955848034
8.5,Deerfield,Fall,2035,Projected,90,5.10217006379
8.5,Deerfield,Fall,2055,Projected,10,4.01724289566
8.5,Deerfield,Fall,2055,Projected,25,4.57153324244
8.5,Deerfield,Fall,2055,Projected,50,5.75287792092
8.5,Deerfield,Fall,2055,Projected,75,6.35876505691
8.5,Deerfield,Fall,2055,Projected,90,8.09902024694
8.5,Deerfield,Fall,2075,Projected,10,5.8158503393
8.5,Deerfield,Fall,2075,Projected,25,6.6355584184
8.5,Deerfield,Fall,2075,Projected,50,8.68092273296
8.5,Deerfield,Fall,2075,Projected,75,9.34015264818
8.5,Deerfield,Fall,2075,Projected,90,11.6543389461
8.5,Deerfield,Fall,2090,Projected,10,7.67920538143
8.5,Deerfield,Fall,2090,Projected,25,8.17162034557
8.5,Deerfield,Fall,2090,Projected,50,10.3370323449
8.5,Deerfield,Fall,2090,Projected,75,11.8095147419
8.5,Deerfield,Fall,2090,Projected,90,14.2093914391
N/A,Farmington,Fall,1985,Observed,N/A,46.5639742393
4.5,Farmington,Fall,2035,Projected,10,2.26908238937
4.5,Farmington,Fall,2035,Projected,25,2.55776367687
4.5,Farmington,Fall,2035,Projected,50,3.2228283985
4.5,Farmington,Fall,2035,Projected,75,4.23464691071
4.5,Farmington,Fall,2035,Projected,90,5.00501162266
4.5,Farmington,Fall,2055,Projected,10,3.80411234085
4.5,Farmington,Fall,2055,Projected,25,4.0267809311
4.5,Farmington,Fall,2055,Projected,50,4.60213770727
4.5,Farmington,Fall,2055,Projected,75,5.37106701281
4.5,Farmington,Fall,2055,Projected,90,6.25013092825
4.5,Farmington,Fall,2075,Projected,10,3.46941268127
4.5,Farmington,Fall,2075,Projected,25,4.01776017811
4.5,Farmington,Fall,2075,Projected,50,5.23753183771
4.5,Farmington,Fall,2075,Projected,75,6.29342773833
4.5,Farmington,Fall,2075,Projected,90,7.12638981055
4.5,Farmington,Fall,2090,Projected,10,3.52913324135
4.5,Farmington,Fall,2090,Projected,25,4.53858192205
4.5,Farmington,Fall,2090,Projected,50,5.65271430718
4.5,Farmington,Fall,2090,Projected,75,7.17543807375
4.5,Farmington,Fall,2090,Projected,90,8.41036726468
8.5,Farmington,Fall,2035,Projected,10,2.89565196286
8.5,Farmington,Fall,2035,Projected,25,3.39844462998
8.5,Farmington,Fall,2035,Projected,50,4.02935854017
8.5,Farmington,Fall,2035,Projected,75,4.7682893547
8.5,Farmington,Fall,2035,Projected,90,5.41075232511
8.5,Farmington,Fall,2055,Projected,10,4.53245670597
8.5,Farmington,Fall,2055,Projected,25,5.06570213265
8.5,Farmington,Fall,2055,Projected,50,6.17891009838
8.5,Farmington,Fall,2055,Projected,75,6.90327883946
8.5,Farmington,Fall,2055,Projected,90,8.33922360933
8.5,Farmington,Fall,2075,Projected,10,6.41737711499
8.5,Farmington,Fall,2075,Projected,25,7.14957809384
8.5,Farmington,Fall,2075,Projected,50,9.24646401069
8.5,Farmington,Fall,2075,Projected,75,9.74429334001
8.5,Farmington,Fall,2075,Projected,90,11.8439821515
8.5,Farmington,Fall,2090,Projected,10,8.21677688619
8.5,Farmington,Fall,2090,Projected,25,8.97046344026
8.5,Farmington,Fall,2090,Projected,50,10.8158300067
8.5,Farmington,Fall,2090,Projected,75,12.2264354043
8.5,Farmington,Fall,2090,Projected,90,14.3879043607
N/A,French,Fall,1985,Observed,N/A,49.3982049342
4.5,French,Fall,2035,Projected,10,2.31362508616
4.5,French,Fall,2035,Projected,25,2.69249378568
4.5,French,Fall,2035,Projected,50,3.3935597496
4.5,French,Fall,2035,Projected,75,4.30906752639
4.5,French,Fall,2035,Projected,90,5.11870652029
4.5,French,Fall,2055,Projected,10,3.92662885152
4.5,French,Fall,2055,Projected,25,4.18011174038
4.5,French,Fall,2055,Projected,50,4.57431248119
4.5,French,Fall,2055,Projected,75,5.40394221735
4.5,French,Fall,2055,Projected,90,6.08027185203
4.5,French,Fall,2075,Projected,10,3.53202982799
4.5,French,Fall,2075,Projected,25,4.08678753422
4.5,French,Fall,2075,Projected,50,5.11037647557
4.5,French,Fall,2075,Projected,75,6.22391715726
4.5,French,Fall,2075,Projected,90,6.91117690752
4.5,French,Fall,2090,Projected,10,3.62751933083
4.5,French,Fall,2090,Projected,25,4.59138115999
4.5,French,Fall,2090,Projected,50,5.39400828641
4.5,French,Fall,2090,Projected,75,6.99257781449
4.5,French,Fall,2090,Projected,90,8.11505661228
8.5,French,Fall,2035,Projected,10,2.88689312235
8.5,French,Fall,2035,Projected,25,3.4706962721
8.5,French,Fall,2035,Projected,50,4.1328230119
8.5,French,Fall,2035,Projected,75,4.87982990678
8.5,French,Fall,2035,Projected,90,5.29456867662
8.5,French,Fall,2055,Projected,10,4.46566098841
8.5,French,Fall,2055,Projected,25,5.06602679288
8.5,French,Fall,2055,Projected,50,5.91970556166
8.5,French,Fall,2055,Projected,75,6.73120543905
8.5,French,Fall,2055,Projected,90,8.22121082849
8.5,French,Fall,2075,Projected,10,6.13618891286
8.5,French,Fall,2075,Projected,25,6.94416405617
8.5,French,Fall,2075,Projected,50,8.90775745694
8.5,French,Fall,2075,Projected,75,9.58514663841
8.5,French,Fall,2075,Projected,90,11.6527749439
8.5,French,Fall,2090,Projected,10,7.85547044088
8.5,French,Fall,2090,Projected,25,8.67613078831
8.5,French,Fall,2090,Projected,50,10.507855948
8.5,French,Fall,2090,Projected,75,11.9878748891
8.5,French,Fall,2090,Projected,90,14.1154720314
N/A,Housatonic,Fall,1985,Observed,N/A,46.6418500842
4.5,Housatonic,Fall,2035,Projected,10,2.26321063307
4.5,Housatonic,Fall,2035,Projected,25,2.58446956574
4.5,Housatonic,Fall,2035,Projected,50,3.17663484602
4.5,Housatonic,Fall,2035,Projected,75,4.15294420178
4.5,Housatonic,Fall,2035,Projected,90,4.92407925401
4.5,Housatonic,Fall,2055,Projected,10,3.64767360922
4.5,Housatonic,Fall,2055,Projected,25,3.9822912095
4.5,Housatonic,Fall,2055,Projected,50,4.54323528053
4.5,Housatonic,Fall,2055,Projected,75,5.25157551236
4.5,Housatonic,Fall,2055,Projected,90,6.1100957022
4.5,Housatonic,Fall,2075,Projected,10,3.28161182638
4.5,Housatonic,Fall,2075,Projected,25,3.89959093286
4.5,Housatonic,Fall,2075,Projected,50,5.14062348771
4.5,Housatonic,Fall,2075,Projected,75,6.15673556013
4.5,Housatonic,Fall,2075,Projected,90,7.01277060889
4.5,Housatonic,Fall,2090,Projected,10,3.32524908419
4.5,Housatonic,Fall,2090,Projected,25,4.37298318013
4.5,Housatonic,Fall,2090,Projected,50,5.53069798825
4.5,Housatonic,Fall,2090,Projected,75,6.92133658963
4.5,Housatonic,Fall,2090,Projected,90,8.27094299156
8.5,Housatonic,Fall,2035,Projected,10,2.79821391548
8.5,Housatonic,Fall,2035,Projected,25,3.33911918832
8.5,Housatonic,Fall,2035,Projected,50,3.99249061608
8.5,Housatonic,Fall,2035,Projected,75,4.71109950873
8.5,Housatonic,Fall,2035,Projected,90,5.31293799901
8.5,Housatonic,Fall,2055,Projected,10,4.36077105955
8.5,Housatonic,Fall,2055,Projected,25,4.93475841637
8.5,Housatonic,Fall,2055,Projected,50,6.05331515082
8.5,Housatonic,Fall,2055,Projected,75,6.67002292558
8.5,Housatonic,Fall,2055,Projected,90,8.20184569204
8.5,Housatonic,Fall,2075,Projected,10,6.264878133
8.5,Housatonic,Fall,2075,Projected,25,6.91757535301
8.5,Housatonic,Fall,2075,Projected,50,9.03488595967
8.5,Housatonic,Fall,2075,Projected,75,9.49900556977
8.5,Housatonic,Fall,2075,Projected,90,11.7316652066
8.5,Housatonic,Fall,2090,Projected,10,8.06832605886
8.5,Housatonic,Fall,2090,Projected,25,8.68464794276
8.5,Housatonic,Fall,2090,Projected,50,10.5526118402
8.5,Housatonic,Fall,2090,Projected,75,11.959371007
